easting(x),northing(y),elevation(z)
203475.0,824725.0,456.3
203525.0,824725.0,468.6
203575.0,824725.0,480.5
203625.0,824725.0,496.1
203675.0,824725.0,515.8
203725.0,824725.0,536.9
203775.0,824725.0,553.2
203825.0,824725.0,553.9
203875.0,824725.0,555.9
203925.0,824725.0,567.5
203975.0,824725.0,558.9
204025.0,824725.0,559.7
204075.0,824725.0,562.7
204125.0,824725.0,565.6
204175.0,824725.0,571.3
204225.0,824725.0,582.8
204275.0,824725.0,592.0
204325.0,824725.0,602.5
204375.0,824725.0,608.4
204425.0,824725.0,625.4
204475.0,824725.0,647.9
204525.0,824725.0,668.2
204575.0,824725.0,681.7
204625.0,824725.0,700.5
204675.0,824725.0,726.8
204725.0,824725.0,756.8
204775.0,824725.0,784.8
204825.0,824725.0,795.2
204875.0,824725.0,829.9
204925.0,824725.0,845.1
204975.0,824725.0,856.3
205025.0,824725.0,868.3
205075.0,824725.0,879.9
205125.0,824725.0,894.3
205175.0,824725.0,907.5
205225.0,824725.0,920.2
205275.0,824725.0,927.5
205325.0,824725.0,897.1
205375.0,824725.0,864.6
205425.0,824725.0,841.7
205475.0,824725.0,836.0
205525.0,824725.0,829.4
205575.0,824725.0,822.5
205625.0,824725.0,823.8
205675.0,824725.0,836.7
205725.0,824725.0,835.4
205775.0,824725.0,844.6
205825.0,824725.0,851.2
205875.0,824725.0,866.9
205925.0,824725.0,866.4
205975.0,824725.0,845.2
206025.0,824725.0,830.3
206075.0,824725.0,815.7
206125.0,824725.0,804.3
206175.0,824725.0,781.2
206225.0,824725.0,768.5
206275.0,824725.0,749.3
206325.0,824725.0,730.4
206375.0,824725.0,712.4
206425.0,824725.0,684.0
206475.0,824725.0,651.1
206525.0,824725.0,607.4
206575.0,824725.0,574.6
206625.0,824725.0,544.9
206675.0,824725.0,517.7
206725.0,824725.0,495.9
206775.0,824725.0,484.1
206825.0,824725.0,490.1
206875.0,824725.0,501.7
206925.0,824725.0,514.2
206975.0,824725.0,530.6
207025.0,824725.0,555.7
207075.0,824725.0,581.9
207125.0,824725.0,611.4
207175.0,824725.0,644.5
207225.0,824725.0,684.5
207275.0,824725.0,709.8
207325.0,824725.0,752.3
207375.0,824725.0,793.6
207425.0,824725.0,834.0
207475.0,824725.0,868.4
207525.0,824725.0,900.4
207575.0,824725.0,929.7
207625.0,824725.0,936.4
207675.0,824725.0,901.9
207725.0,824725.0,864.9
207775.0,824725.0,845.8
207825.0,824725.0,830.4
207875.0,824725.0,810.5
207925.0,824725.0,793.7
207975.0,824725.0,776.7
208025.0,824725.0,762.7
208075.0,824725.0,753.3
208125.0,824725.0,743.3
208175.0,824725.0,721.0
208225.0,824725.0,704.7
208275.0,824725.0,687.9
208325.0,824725.0,669.7
208375.0,824725.0,637.3
208425.0,824725.0,623.7
208475.0,824725.0,597.9
208525.0,824725.0,574.1
208575.0,824725.0,554.0
208625.0,824725.0,528.1
208675.0,824725.0,506.0
208725.0,824725.0,485.8
208775.0,824725.0,469.7
208825.0,824725.0,450.1
208875.0,824725.0,432.5
208925.0,824725.0,418.4
208975.0,824725.0,403.4
209025.0,824725.0,392.9
209075.0,824725.0,385.2
209125.0,824725.0,380.4
209175.0,824725.0,377.9
209225.0,824725.0,380.3
209275.0,824725.0,384.0
209325.0,824725.0,384.5
209375.0,824725.0,384.6
209425.0,824725.0,393.7
209475.0,824725.0,407.1
209525.0,824725.0,423.2
209575.0,824725.0,435.1
209625.0,824725.0,443.1
209675.0,824725.0,444.8
209725.0,824725.0,458.9
209775.0,824725.0,466.8
209825.0,824725.0,480.3
209875.0,824725.0,493.4
209925.0,824725.0,505.0
209975.0,824725.0,517.8
210025.0,824725.0,530.5
210075.0,824725.0,549.4
210125.0,824725.0,570.3
210175.0,824725.0,597.3
210225.0,824725.0,622.4
210275.0,824725.0,644.5
210325.0,824725.0,663.3
210375.0,824725.0,682.7
210425.0,824725.0,703.6
210475.0,824725.0,714.9
210525.0,824725.0,714.1
210575.0,824725.0,745.6
210625.0,824725.0,769.2
210675.0,824725.0,786.6
210725.0,824725.0,806.4
210775.0,824725.0,824.3
210825.0,824725.0,852.7
210875.0,824725.0,890.8
210925.0,824725.0,934.1
210975.0,824725.0,971.7
211025.0,824725.0,996.4
211075.0,824725.0,1016.5
211125.0,824725.0,1038.0
211175.0,824725.0,1055.3
211225.0,824725.0,1067.2
211275.0,824725.0,1077.0
211325.0,824725.0,1083.6
211375.0,824725.0,1087.1
211425.0,824725.0,1084.3
211475.0,824725.0,1082.0
211525.0,824725.0,1086.0
211575.0,824725.0,1091.7
211625.0,824725.0,1096.9
211675.0,824725.0,1082.4
211725.0,824725.0,1047.0
211775.0,824725.0,1018.2
211825.0,824725.0,998.1
211875.0,824725.0,980.9
211925.0,824725.0,964.7
211975.0,824725.0,945.3
212025.0,824725.0,923.7
212075.0,824725.0,913.4
212125.0,824725.0,898.1
212175.0,824725.0,899.7
212225.0,824725.0,892.7
212275.0,824725.0,883.8
212325.0,824725.0,881.7
212375.0,824725.0,874.8
212425.0,824725.0,861.5
212475.0,824725.0,853.4
212525.0,824725.0,846.7
212575.0,824725.0,837.8
212625.0,824725.0,832.1
212675.0,824725.0,826.5
212725.0,824725.0,820.6
212775.0,824725.0,820.3
212825.0,824725.0,817.6
212875.0,824725.0,810.8
212925.0,824725.0,803.4
212975.0,824725.0,793.5
213025.0,824725.0,790.6
213075.0,824725.0,795.7
213125.0,824725.0,803.6
213175.0,824725.0,818.7
213225.0,824725.0,833.3
213275.0,824725.0,846.4
213325.0,824725.0,859.3
213375.0,824725.0,886.9
213425.0,824725.0,916.2
213475.0,824725.0,936.2
213525.0,824725.0,947.6
213575.0,824725.0,956.0
213625.0,824725.0,957.3
213675.0,824725.0,963.6
213725.0,824725.0,940.4
213775.0,824725.0,914.3
213825.0,824725.0,895.0
213875.0,824725.0,887.4
213925.0,824725.0,889.6
213975.0,824725.0,880.8
214025.0,824725.0,881.4
214075.0,824725.0,868.7
214125.0,824725.0,864.9
214175.0,824725.0,872.1
214225.0,824725.0,855.8
214275.0,824725.0,839.6
214325.0,824725.0,825.9
214375.0,824725.0,823.4
214425.0,824725.0,821.2
214475.0,824725.0,815.4
214525.0,824725.0,819.6
214575.0,824725.0,802.3
214625.0,824725.0,802.7
214675.0,824725.0,803.5
214725.0,824725.0,800.4
214775.0,824725.0,798.9
214825.0,824725.0,787.5
214875.0,824725.0,783.9
214925.0,824725.0,789.3
214975.0,824725.0,795.4
215025.0,824725.0,800.3
215075.0,824725.0,806.1
215125.0,824725.0,807.3
215175.0,824725.0,810.9
215225.0,824725.0,815.6
215275.0,824725.0,819.5
215325.0,824725.0,824.1
215375.0,824725.0,829.3
215425.0,824725.0,839.2
215475.0,824725.0,852.5
215525.0,824725.0,861.0
215575.0,824725.0,862.1
215625.0,824725.0,854.9
215675.0,824725.0,838.8
215725.0,824725.0,823.8
215775.0,824725.0,813.5
215825.0,824725.0,808.2
215875.0,824725.0,797.4
215925.0,824725.0,787.0
215975.0,824725.0,776.2
216025.0,824725.0,767.2
216075.0,824725.0,759.4
216125.0,824725.0,752.3
216175.0,824725.0,742.4
216225.0,824725.0,728.6
216275.0,824725.0,716.1
216325.0,824725.0,698.1
216375.0,824725.0,681.9
216425.0,824725.0,665.6
216475.0,824725.0,646.8
216525.0,824725.0,627.5
216575.0,824725.0,610.9
216625.0,824725.0,600.4
216675.0,824725.0,593.2
216725.0,824725.0,581.2
216775.0,824725.0,576.4
216825.0,824725.0,570.7
216875.0,824725.0,565.9
216925.0,824725.0,564.6
216975.0,824725.0,558.7
217025.0,824725.0,556.5
217075.0,824725.0,554.5
217125.0,824725.0,554.2
217175.0,824725.0,553.9
217225.0,824725.0,553.6
217275.0,824725.0,551.6
217325.0,824725.0,551.1
217375.0,824725.0,551.0
217425.0,824725.0,551.0
217475.0,824725.0,548.9
217525.0,824725.0,548.8
217575.0,824725.0,546.1
217625.0,824725.0,543.0
217675.0,824725.0,541.5
217725.0,824725.0,541.1
217775.0,824725.0,543.5
217825.0,824725.0,545.6
217875.0,824725.0,545.0
217925.0,824725.0,546.6
217975.0,824725.0,548.1
218025.0,824725.0,549.5
218075.0,824725.0,552.6
218125.0,824725.0,556.0
218175.0,824725.0,559.5
218225.0,824725.0,561.5
218275.0,824725.0,563.7
218325.0,824725.0,567.3
218375.0,824725.0,570.0
218425.0,824725.0,574.6
218475.0,824725.0,577.9
218525.0,824725.0,580.9
218575.0,824725.0,586.5
218625.0,824725.0,592.4
218675.0,824725.0,599.7
218725.0,824725.0,607.8
218775.0,824725.0,616.1
218825.0,824725.0,625.8
218875.0,824725.0,633.3
218925.0,824725.0,636.5
218975.0,824725.0,634.1
219025.0,824725.0,630.4
219075.0,824725.0,627.0
219125.0,824725.0,623.1
219175.0,824725.0,618.2
219225.0,824725.0,611.8
219275.0,824725.0,602.7
219325.0,824725.0,590.9
219375.0,824725.0,578.0
219425.0,824725.0,567.3
219475.0,824725.0,554.2
219525.0,824725.0,538.7
219575.0,824725.0,521.0
219625.0,824725.0,504.2
219675.0,824725.0,485.1
219725.0,824725.0,467.8
219775.0,824725.0,450.9
219825.0,824725.0,437.1
219875.0,824725.0,424.7
219925.0,824725.0,410.7
219975.0,824725.0,398.2
220025.0,824725.0,389.4
220075.0,824725.0,380.9
220125.0,824725.0,372.0
220175.0,824725.0,365.8
220225.0,824725.0,360.0
220275.0,824725.0,356.4
220325.0,824725.0,349.5
220375.0,824725.0,346.5
220425.0,824725.0,338.8
220475.0,824725.0,328.8
220525.0,824725.0,321.9
220575.0,824725.0,314.3
220625.0,824725.0,306.8
220675.0,824725.0,305.2
220725.0,824725.0,321.7
220775.0,824725.0,333.1
220825.0,824725.0,341.1
220875.0,824725.0,346.4
220925.0,824725.0,353.3
220975.0,824725.0,357.0
221025.0,824725.0,356.7
221075.0,824725.0,354.8
221125.0,824725.0,355.7
221175.0,824725.0,359.8
221225.0,824725.0,362.7
221275.0,824725.0,367.6
221325.0,824725.0,369.2
221375.0,824725.0,371.2
221425.0,824725.0,372.2
221475.0,824725.0,364.3
221525.0,824725.0,350.3
221575.0,824725.0,350.5
221625.0,824725.0,345.1
221675.0,824725.0,341.1
221725.0,824725.0,341.7
221775.0,824725.0,340.6
221825.0,824725.0,340.9
221875.0,824725.0,334.7
221925.0,824725.0,334.0
221975.0,824725.0,333.6
222025.0,824725.0,328.0
222075.0,824725.0,323.3
222125.0,824725.0,319.2
222175.0,824725.0,314.4
222225.0,824725.0,308.8
222275.0,824725.0,301.9
222325.0,824725.0,293.9
222375.0,824725.0,285.3
222425.0,824725.0,272.4
222475.0,824725.0,259.6
222525.0,824725.0,256.9
222575.0,824725.0,256.8
222625.0,824725.0,258.8
222675.0,824725.0,257.0
222725.0,824725.0,252.4
222775.0,824725.0,241.8
222825.0,824725.0,240.3
222875.0,824725.0,240.6
222925.0,824725.0,236.7
222975.0,824725.0,228.8
223025.0,824725.0,217.1
223075.0,824725.0,217.1
223125.0,824725.0,217.1
223175.0,824725.0,217.1
223225.0,824725.0,217.1
223275.0,824725.0,217.1
223325.0,824725.0,217.1
223375.0,824725.0,217.1
223425.0,824725.0,217.1
223475.0,824725.0,217.1
223525.0,824725.0,217.1
223575.0,824725.0,217.1
223625.0,824725.0,217.1
223675.0,824725.0,217.1
223725.0,824725.0,217.1
223775.0,824725.0,217.1
223825.0,824725.0,217.1
223875.0,824725.0,217.1
223925.0,824725.0,217.1
223975.0,824725.0,217.1
224025.0,824725.0,217.1
224075.0,824725.0,217.1
224125.0,824725.0,217.1
224175.0,824725.0,217.1
224225.0,824725.0,224.1
224275.0,824725.0,236.6
224325.0,824725.0,246.0
224375.0,824725.0,256.8
224425.0,824725.0,269.9
224475.0,824725.0,292.0
224525.0,824725.0,308.2
224575.0,824725.0,322.5
224625.0,824725.0,333.0
224675.0,824725.0,337.1
224725.0,824725.0,338.3
224775.0,824725.0,336.9
224825.0,824725.0,341.6
224875.0,824725.0,350.5
224925.0,824725.0,364.7
224975.0,824725.0,378.8
225025.0,824725.0,386.1
225075.0,824725.0,395.5
225125.0,824725.0,403.1
225175.0,824725.0,409.5
225225.0,824725.0,410.9
225275.0,824725.0,413.1
225325.0,824725.0,417.1
225375.0,824725.0,411.3
225425.0,824725.0,404.3
225475.0,824725.0,398.0
225525.0,824725.0,384.6
225575.0,824725.0,363.6
225625.0,824725.0,360.1
225675.0,824725.0,354.5
225725.0,824725.0,348.1
225775.0,824725.0,340.9
225825.0,824725.0,339.9
225875.0,824725.0,332.3
225925.0,824725.0,325.7
225975.0,824725.0,322.8
226025.0,824725.0,318.9
226075.0,824725.0,320.8
226125.0,824725.0,323.3
226175.0,824725.0,322.3
226225.0,824725.0,319.6
226275.0,824725.0,315.5
226325.0,824725.0,310.2
226375.0,824725.0,302.7
226425.0,824725.0,294.9
226475.0,824725.0,291.4
226525.0,824725.0,292.4
226575.0,824725.0,293.0
226625.0,824725.0,288.9
226675.0,824725.0,284.7
226725.0,824725.0,280.1
226775.0,824725.0,274.9
226825.0,824725.0,272.3
226875.0,824725.0,273.9
226925.0,824725.0,269.3
226975.0,824725.0,260.5
227025.0,824725.0,249.3
227075.0,824725.0,244.5
227125.0,824725.0,242.5
227175.0,824725.0,239.3
227225.0,824725.0,234.5
227275.0,824725.0,228.8
227325.0,824725.0,220.1
227375.0,824725.0,209.9
227425.0,824725.0,200.9
227475.0,824725.0,192.3
227525.0,824725.0,184.1
227575.0,824725.0,173.1
227625.0,824725.0,154.3
227675.0,824725.0,141.0
227725.0,824725.0,134.2
227775.0,824725.0,129.9
227825.0,824725.0,125.2
227875.0,824725.0,121.8
227925.0,824725.0,116.8
227975.0,824725.0,113.4
228025.0,824725.0,112.0
228075.0,824725.0,109.4
228125.0,824725.0,116.2
228175.0,824725.0,126.3
228225.0,824725.0,129.4
228275.0,824725.0,136.8
228325.0,824725.0,143.0
228375.0,824725.0,148.9
228425.0,824725.0,152.0
228475.0,824725.0,152.0
228525.0,824725.0,155.0
228575.0,824725.0,160.3
228625.0,824725.0,166.6
228675.0,824725.0,169.6
228725.0,824725.0,169.3
228775.0,824725.0,171.8
228825.0,824725.0,171.9
228875.0,824725.0,168.7
228925.0,824725.0,167.1
228975.0,824725.0,159.6
229025.0,824725.0,164.1
229075.0,824725.0,171.0
229125.0,824725.0,176.8
229175.0,824725.0,183.8
229225.0,824725.0,190.7
229275.0,824725.0,197.6
229325.0,824725.0,204.5
229375.0,824725.0,210.5
229425.0,824725.0,215.8
229475.0,824725.0,222.0
229525.0,824725.0,230.0
229575.0,824725.0,236.9
229625.0,824725.0,243.4
229675.0,824725.0,249.8
229725.0,824725.0,252.4
229775.0,824725.0,253.9
229825.0,824725.0,256.4
229875.0,824725.0,261.5
229925.0,824725.0,270.0
229975.0,824725.0,267.3
200025.0,824675.0,515.7
200075.0,824675.0,517.4
200125.0,824675.0,519.9
200175.0,824675.0,523.8
200225.0,824675.0,521.2
200275.0,824675.0,514.7
200325.0,824675.0,512.3
200375.0,824675.0,508.8
200425.0,824675.0,506.4
200475.0,824675.0,503.0
200525.0,824675.0,500.4
200575.0,824675.0,498.5
200625.0,824675.0,501.0
200675.0,824675.0,517.8
200725.0,824675.0,525.2
200775.0,824675.0,528.4
200825.0,824675.0,539.6
200875.0,824675.0,548.2
200925.0,824675.0,554.9
200975.0,824675.0,556.7
201025.0,824675.0,555.9
201075.0,824675.0,560.5
201125.0,824675.0,568.6
201175.0,824675.0,574.1
201225.0,824675.0,593.0
201275.0,824675.0,603.5
201325.0,824675.0,607.6
201375.0,824675.0,601.8
201425.0,824675.0,597.2
201475.0,824675.0,591.6
201525.0,824675.0,585.8
201575.0,824675.0,562.5
201625.0,824675.0,546.7
201675.0,824675.0,532.8
201725.0,824675.0,523.0
201775.0,824675.0,516.6
201825.0,824675.0,512.2
201875.0,824675.0,508.1
201925.0,824675.0,512.1
201975.0,824675.0,517.0
202025.0,824675.0,513.3
202075.0,824675.0,515.9
202125.0,824675.0,529.8
202175.0,824675.0,553.1
202225.0,824675.0,543.8
202275.0,824675.0,525.8
202325.0,824675.0,508.4
202375.0,824675.0,492.2
202425.0,824675.0,475.9
202475.0,824675.0,465.5
202525.0,824675.0,450.7
202575.0,824675.0,435.3
202625.0,824675.0,416.8
202675.0,824675.0,402.0
202725.0,824675.0,393.7
202775.0,824675.0,384.9
202825.0,824675.0,376.4
202875.0,824675.0,372.5
202925.0,824675.0,369.9
202975.0,824675.0,370.2
203025.0,824675.0,370.0
203075.0,824675.0,372.6
203125.0,824675.0,377.2
203175.0,824675.0,385.7
203225.0,824675.0,398.7
203275.0,824675.0,410.8
203325.0,824675.0,421.0
203375.0,824675.0,431.4
203425.0,824675.0,444.5
203475.0,824675.0,462.1
203525.0,824675.0,473.3
203575.0,824675.0,488.4
203625.0,824675.0,505.7
203675.0,824675.0,525.8
203725.0,824675.0,547.8
203775.0,824675.0,560.9
203825.0,824675.0,561.2
203875.0,824675.0,568.8
203925.0,824675.0,575.2
203975.0,824675.0,575.2
204025.0,824675.0,572.8
204075.0,824675.0,575.9
204125.0,824675.0,575.3
204175.0,824675.0,581.0
204225.0,824675.0,576.1
204275.0,824675.0,587.5
204325.0,824675.0,595.5
204375.0,824675.0,605.7
204425.0,824675.0,616.8
204475.0,824675.0,637.1
204525.0,824675.0,651.5
204575.0,824675.0,665.4
204625.0,824675.0,681.3
204675.0,824675.0,711.0
204725.0,824675.0,737.6
204775.0,824675.0,769.0
204825.0,824675.0,787.3
204875.0,824675.0,823.2
204925.0,824675.0,845.7
204975.0,824675.0,857.1
205025.0,824675.0,871.8
205075.0,824675.0,881.9
205125.0,824675.0,898.3
205175.0,824675.0,922.7
205225.0,824675.0,931.1
205275.0,824675.0,933.8
205325.0,824675.0,915.3
205375.0,824675.0,889.7
205425.0,824675.0,874.8
205475.0,824675.0,880.2
205525.0,824675.0,871.7
205575.0,824675.0,859.2
205625.0,824675.0,842.0
205675.0,824675.0,849.3
205725.0,824675.0,851.6
205775.0,824675.0,859.0
205825.0,824675.0,866.5
205875.0,824675.0,879.2
205925.0,824675.0,856.1
205975.0,824675.0,844.2
206025.0,824675.0,824.6
206075.0,824675.0,807.3
206125.0,824675.0,799.1
206175.0,824675.0,781.8
206225.0,824675.0,769.5
206275.0,824675.0,750.1
206325.0,824675.0,730.1
206375.0,824675.0,708.2
206425.0,824675.0,678.4
206475.0,824675.0,642.8
206525.0,824675.0,601.8
206575.0,824675.0,569.5
206625.0,824675.0,539.6
206675.0,824675.0,513.7
206725.0,824675.0,491.6
206775.0,824675.0,488.4
206825.0,824675.0,500.0
206875.0,824675.0,514.9
206925.0,824675.0,531.2
206975.0,824675.0,548.7
207025.0,824675.0,571.1
207075.0,824675.0,598.3
207125.0,824675.0,627.6
207175.0,824675.0,667.8
207225.0,824675.0,699.6
207275.0,824675.0,734.0
207325.0,824675.0,771.5
207375.0,824675.0,814.5
207425.0,824675.0,850.5
207475.0,824675.0,891.4
207525.0,824675.0,923.3
207575.0,824675.0,941.4
207625.0,824675.0,912.5
207675.0,824675.0,872.0
207725.0,824675.0,849.6
207775.0,824675.0,836.2
207825.0,824675.0,819.0
207875.0,824675.0,793.6
207925.0,824675.0,778.5
207975.0,824675.0,768.4
208025.0,824675.0,759.1
208075.0,824675.0,750.9
208125.0,824675.0,730.9
208175.0,824675.0,711.3
208225.0,824675.0,695.3
208275.0,824675.0,682.7
208325.0,824675.0,663.4
208375.0,824675.0,636.2
208425.0,824675.0,611.6
208475.0,824675.0,590.0
208525.0,824675.0,564.6
208575.0,824675.0,539.8
208625.0,824675.0,518.8
208675.0,824675.0,498.1
208725.0,824675.0,478.5
208775.0,824675.0,458.7
208825.0,824675.0,442.1
208875.0,824675.0,426.5
208925.0,824675.0,410.9
208975.0,824675.0,398.2
209025.0,824675.0,388.9
209075.0,824675.0,383.6
209125.0,824675.0,380.3
209175.0,824675.0,379.3
209225.0,824675.0,380.7
209275.0,824675.0,386.7
209325.0,824675.0,390.0
209375.0,824675.0,390.3
209425.0,824675.0,401.4
209475.0,824675.0,418.5
209525.0,824675.0,434.1
209575.0,824675.0,443.8
209625.0,824675.0,452.5
209675.0,824675.0,461.7
209725.0,824675.0,468.0
209775.0,824675.0,476.0
209825.0,824675.0,490.7
209875.0,824675.0,504.4
209925.0,824675.0,517.7
209975.0,824675.0,534.1
210025.0,824675.0,550.8
210075.0,824675.0,565.8
210125.0,824675.0,590.7
210175.0,824675.0,614.4
210225.0,824675.0,639.4
210275.0,824675.0,663.2
210325.0,824675.0,681.6
210375.0,824675.0,704.1
210425.0,824675.0,729.6
210475.0,824675.0,746.3
210525.0,824675.0,754.0
210575.0,824675.0,769.3
210625.0,824675.0,783.7
210675.0,824675.0,797.1
210725.0,824675.0,812.1
210775.0,824675.0,829.4
210825.0,824675.0,851.6
210875.0,824675.0,887.9
210925.0,824675.0,937.5
210975.0,824675.0,974.1
211025.0,824675.0,999.3
211075.0,824675.0,1019.1
211125.0,824675.0,1042.9
211175.0,824675.0,1061.1
211225.0,824675.0,1073.9
211275.0,824675.0,1085.0
211325.0,824675.0,1094.0
211375.0,824675.0,1098.2
211425.0,824675.0,1100.4
211475.0,824675.0,1099.0
211525.0,824675.0,1098.3
211575.0,824675.0,1100.0
211625.0,824675.0,1104.3
211675.0,824675.0,1091.4
211725.0,824675.0,1056.4
211775.0,824675.0,1024.9
211825.0,824675.0,1006.6
211875.0,824675.0,988.0
211925.0,824675.0,969.1
211975.0,824675.0,950.1
212025.0,824675.0,932.8
212075.0,824675.0,920.8
212125.0,824675.0,903.7
212175.0,824675.0,904.6
212225.0,824675.0,897.1
212275.0,824675.0,886.4
212325.0,824675.0,882.1
212375.0,824675.0,878.6
212425.0,824675.0,871.4
212475.0,824675.0,860.0
212525.0,824675.0,853.5
212575.0,824675.0,841.7
212625.0,824675.0,834.1
212675.0,824675.0,829.4
212725.0,824675.0,817.8
212775.0,824675.0,810.5
212825.0,824675.0,806.2
212875.0,824675.0,796.9
212925.0,824675.0,786.0
212975.0,824675.0,775.0
213025.0,824675.0,769.2
213075.0,824675.0,772.1
213125.0,824675.0,777.2
213175.0,824675.0,784.9
213225.0,824675.0,797.9
213275.0,824675.0,809.9
213325.0,824675.0,831.2
213375.0,824675.0,854.3
213425.0,824675.0,883.5
213475.0,824675.0,901.6
213525.0,824675.0,918.1
213575.0,824675.0,928.1
213625.0,824675.0,932.3
213675.0,824675.0,947.6
213725.0,824675.0,966.0
213775.0,824675.0,949.5
213825.0,824675.0,953.0
213875.0,824675.0,954.2
213925.0,824675.0,951.4
213975.0,824675.0,940.3
214025.0,824675.0,941.8
214075.0,824675.0,919.5
214125.0,824675.0,908.5
214175.0,824675.0,921.4
214225.0,824675.0,908.7
214275.0,824675.0,889.2
214325.0,824675.0,866.3
214375.0,824675.0,860.6
214425.0,824675.0,845.0
214475.0,824675.0,843.6
214525.0,824675.0,845.7
214575.0,824675.0,835.4
214625.0,824675.0,834.6
214675.0,824675.0,830.0
214725.0,824675.0,828.8
214775.0,824675.0,825.7
214825.0,824675.0,822.2
214875.0,824675.0,824.8
214925.0,824675.0,828.1
214975.0,824675.0,832.8
215025.0,824675.0,834.4
215075.0,824675.0,844.7
215125.0,824675.0,851.0
215175.0,824675.0,850.7
215225.0,824675.0,851.1
215275.0,824675.0,856.4
215325.0,824675.0,862.0
215375.0,824675.0,867.1
215425.0,824675.0,878.5
215475.0,824675.0,885.5
215525.0,824675.0,885.6
215575.0,824675.0,869.3
215625.0,824675.0,848.1
215675.0,824675.0,826.6
215725.0,824675.0,811.9
215775.0,824675.0,804.9
215825.0,824675.0,802.7
215875.0,824675.0,795.7
215925.0,824675.0,787.7
215975.0,824675.0,777.4
216025.0,824675.0,768.1
216075.0,824675.0,763.8
216125.0,824675.0,758.4
216175.0,824675.0,746.0
216225.0,824675.0,731.3
216275.0,824675.0,716.0
216325.0,824675.0,706.2
216375.0,824675.0,687.6
216425.0,824675.0,667.0
216475.0,824675.0,648.4
216525.0,824675.0,634.3
216575.0,824675.0,615.9
216625.0,824675.0,602.4
216675.0,824675.0,590.3
216725.0,824675.0,583.1
216775.0,824675.0,577.7
216825.0,824675.0,572.8
216875.0,824675.0,566.0
216925.0,824675.0,561.8
216975.0,824675.0,558.7
217025.0,824675.0,555.6
217075.0,824675.0,555.3
217125.0,824675.0,554.5
217175.0,824675.0,554.2
217225.0,824675.0,553.8
217275.0,824675.0,552.3
