Total Deer,Total Wolves,Total Deer Killed,Weekly Deer Killed,Deer per Wolf,Weekly Deer Births,Weekly Deer Natural Deaths,Weekly Wolf Births,Weekly Wolf Natural Deaths,Number of Packs,Number of Herds,Week,Year,Run,Extinction
2850,9,22723,1,316.6666666666667,6,3,0,0,1,64,4568.5,87.85576923076923,0,True
2853,9,22723,0,317.0,8,5,0,0,1,64,4569.0,87.86538461538461,0,True
2854,9,22723,0,317.1111111111111,3,2,0,0,1,64,4569.5,87.875,0,True
2852,9,22725,2,316.8888888888889,10,10,0,0,1,64,4570.0,87.88461538461539,0,True
2852,9,22725,0,316.8888888888889,4,4,0,0,1,64,4570.5,87.89423076923077,0,True
2857,9,22725,0,317.44444444444446,8,3,0,0,1,64,4571.0,87.90384615384616,0,True
2856,9,22725,0,317.3333333333333,7,8,0,0,1,64,4571.5,87.91346153846153,0,True
2857,9,22725,0,317.44444444444446,4,3,0,0,1,64,4572.0,87.92307692307692,0,True
2855,9,22726,1,317.22222222222223,5,6,0,0,1,64,4572.5,87.9326923076923,0,True
2858,9,22727,1,317.55555555555554,8,4,0,0,1,64,4573.0,87.9423076923077,0,True
2861,9,22727,0,317.8888888888889,6,3,0,0,1,64,4573.5,87.95192307692308,0,True
2859,9,22727,0,317.6666666666667,3,5,0,0,1,64,4574.0,87.96153846153847,0,True
2862,9,22727,0,318.0,7,4,0,0,1,64,4574.5,87.97115384615384,0,True
2866,9,22727,0,318.44444444444446,7,3,0,0,1,64,4575.0,87.98076923076923,0,True
2872,9,22727,0,319.1111111111111,7,1,0,0,1,64,4575.5,87.99038461538461,0,True
2870,9,22727,0,318.8888888888889,3,5,0,0,1,64,4576.0,88.0,0,True
2866,9,22728,1,318.44444444444446,4,7,0,0,1,64,4576.5,88.00961538461539,0,True
2866,9,22728,0,318.44444444444446,7,7,0,0,1,64,4577.0,88.01923076923077,0,True
2865,9,22728,0,318.3333333333333,5,6,0,0,1,64,4577.5,88.02884615384616,0,True
2867,9,22728,0,318.55555555555554,6,4,0,0,1,64,4578.0,88.03846153846153,0,True
2867,9,22728,0,318.55555555555554,3,3,0,0,1,64,4578.5,88.04807692307692,0,True
2865,9,22728,0,318.3333333333333,5,7,0,0,1,64,4579.0,88.0576923076923,0,True
2866,9,22728,0,318.44444444444446,4,3,0,0,1,64,4579.5,88.0673076923077,0,True
2868,9,22728,0,318.6666666666667,3,1,0,0,1,64,4580.0,88.07692307692308,0,True
2872,9,22728,0,319.1111111111111,7,3,0,0,1,64,4580.5,88.08653846153847,0,True
2874,9,22728,0,319.3333333333333,9,7,0,0,1,64,4581.0,88.09615384615384,0,True
2875,9,22729,1,319.44444444444446,7,5,0,0,1,64,4581.5,88.10576923076923,0,True
2876,9,22729,0,319.55555555555554,5,4,0,0,1,64,4582.0,88.11538461538461,0,True
2874,9,22729,0,319.3333333333333,5,7,0,0,1,64,4582.5,88.125,0,True
2880,9,22729,0,320.0,10,4,0,0,1,64,4583.0,88.13461538461539,0,True
2883,9,22729,0,320.3333333333333,8,5,0,0,1,64,4583.5,88.14423076923077,0,True
2882,9,22730,1,320.22222222222223,6,6,0,0,1,64,4584.0,88.15384615384616,0,True
2884,9,22730,0,320.44444444444446,5,3,0,0,1,64,4584.5,88.16346153846153,0,True
2888,9,22730,0,320.8888888888889,8,4,0,0,1,64,4585.0,88.17307692307692,0,True
2896,9,22730,0,321.77777777777777,9,1,0,0,1,64,4585.5,88.1826923076923,0,True
2896,10,22730,0,289.6,7,7,1,0,1,64,4586.0,88.1923076923077,0,True
2901,10,22730,0,290.1,10,5,0,0,1,64,4586.5,88.20192307692308,0,True
2899,10,22730,0,289.9,3,5,0,0,1,64,4587.0,88.21153846153847,0,True
2902,10,22730,0,290.2,6,3,0,0,1,64,4587.5,88.22115384615384,0,True
2903,10,22731,1,290.3,7,5,0,0,1,64,4588.0,88.23076923076923,0,True
2901,10,22731,0,290.1,8,10,0,0,1,64,4588.5,88.24038461538461,0,True
2901,10,22731,0,290.1,6,6,0,0,1,64,4589.0,88.25,0,True
2902,10,22731,0,290.2,8,7,0,0,1,64,4589.5,88.25961538461539,0,True
2898,10,22731,0,289.8,4,8,0,0,1,64,4590.0,88.26923076923077,0,True
2902,10,22731,0,290.2,5,1,0,0,1,64,4590.5,88.27884615384616,0,True
2899,10,22732,1,289.9,5,7,0,0,1,64,4591.0,88.28846153846153,0,True
2898,10,22732,0,289.8,2,3,0,0,1,64,4591.5,88.29807692307692,0,True
2900,10,22734,2,290.0,8,4,0,0,1,64,4592.0,88.3076923076923,0,True
2895,10,22735,1,289.5,4,8,0,0,1,64,4592.5,88.3173076923077,0,True
2900,10,22735,0,290.0,7,2,0,0,1,64,4593.0,88.32692307692308,0,True
2900,10,22735,0,290.0,6,6,0,0,1,65,4593.5,88.33653846153847,0,True
2900,10,22736,1,290.0,4,3,0,0,1,65,4594.0,88.34615384615384,0,True
2900,10,22737,1,290.0,7,6,0,0,1,65,4594.5,88.35576923076923,0,True
2905,10,22737,0,290.5,9,4,0,0,1,65,4595.0,88.36538461538461,0,True
2913,10,22737,0,291.3,11,3,0,0,1,65,4595.5,88.375,0,True
2912,10,22738,1,291.2,6,6,0,0,1,65,4596.0,88.38461538461539,0,True
2914,10,22738,0,291.4,6,4,0,0,1,65,4596.5,88.39423076923077,0,True
2916,10,22739,1,291.6,8,5,0,0,1,65,4597.0,88.40384615384616,0,True
2921,10,22740,1,292.1,9,3,0,0,1,65,4597.5,88.41346153846153,0,True
2920,10,22740,0,292.0,7,8,0,0,1,65,4598.0,88.42307692307692,0,True
2922,11,22740,0,265.6363636363636,4,2,1,0,1,65,4598.5,88.4326923076923,0,True
2923,11,22741,1,265.72727272727275,4,2,0,0,1,65,4599.0,88.4423076923077,0,True
2926,11,22741,0,266.0,9,6,0,0,1,65,4599.5,88.45192307692308,0,True
2921,11,22741,0,265.54545454545456,4,9,0,0,1,65,4600.0,88.46153846153847,0,True
2925,11,22742,1,265.90909090909093,10,5,0,0,1,65,4600.5,88.47115384615384,0,True
2927,11,22742,0,266.09090909090907,7,5,0,0,1,65,4601.0,88.48076923076923,0,True
2929,11,22742,0,266.27272727272725,6,4,0,0,1,65,4601.5,88.49038461538461,0,True
2926,11,22742,0,266.0,4,7,0,0,1,65,4602.0,88.5,0,True
2928,11,22742,0,266.1818181818182,10,8,0,0,1,65,4602.5,88.50961538461539,0,True
2926,11,22744,2,266.0,4,4,0,0,1,65,4603.0,88.51923076923077,0,True
2925,11,22744,0,265.90909090909093,3,4,0,0,1,65,4603.5,88.52884615384616,0,True
2928,11,22744,0,266.1818181818182,7,4,0,0,1,65,4604.0,88.53846153846153,0,True
2931,11,22745,1,266.45454545454544,7,3,0,0,1,65,4604.5,88.54807692307692,0,True
2933,11,22745,0,266.6363636363636,5,3,0,0,1,65,4605.0,88.5576923076923,0,True
2930,11,22746,1,266.3636363636364,7,9,0,0,1,65,4605.5,88.5673076923077,0,True
2923,11,22747,1,265.72727272727275,3,9,0,0,1,65,4606.0,88.57692307692308,0,True
2927,11,22747,0,266.09090909090907,7,3,0,0,1,65,4606.5,88.58653846153847,0,True
2929,11,22747,0,266.27272727272725,7,5,0,0,1,65,4607.0,88.59615384615384,0,True
2929,11,22748,1,266.27272727272725,7,6,0,0,1,65,4607.5,88.60576923076923,0,True
2935,11,22748,0,266.8181818181818,10,4,0,0,1,65,4608.0,88.61538461538461,0,True
2932,11,22748,0,266.54545454545456,5,8,0,0,1,65,4608.5,88.625,0,True
2932,11,22748,0,266.54545454545456,3,3,0,0,1,65,4609.0,88.63461538461539,0,True
2933,11,22750,2,266.6363636363636,4,1,0,0,1,65,4609.5,88.64423076923077,0,True
2931,11,22750,0,266.45454545454544,6,8,0,0,1,65,4610.0,88.65384615384616,0,True
2931,11,22752,2,266.45454545454544,11,9,0,0,1,65,4610.5,88.66346153846153,0,True
2929,11,22752,0,266.27272727272725,4,6,0,0,1,65,4611.0,88.67307692307692,0,True
2928,11,22752,0,266.1818181818182,7,8,0,0,1,65,4611.5,88.6826923076923,0,True
2924,11,22752,0,265.8181818181818,5,9,0,0,1,65,4612.0,88.6923076923077,0,True
2926,11,22754,2,266.0,12,8,0,0,1,65,4612.5,88.70192307692308,0,True
2927,11,22754,0,266.09090909090907,6,5,0,0,1,65,4613.0,88.71153846153847,0,True
2923,11,22755,1,265.72727272727275,4,7,0,0,1,65,4613.5,88.72115384615384,0,True
2923,11,22756,1,265.72727272727275,5,4,0,0,1,65,4614.0,88.73076923076923,0,True
2923,11,22756,0,265.72727272727275,7,7,0,0,1,66,4614.5,88.74038461538461,0,True
2917,11,22756,0,265.1818181818182,3,9,0,0,1,66,4615.0,88.75,0,True
2917,11,22757,1,265.1818181818182,4,3,0,0,1,66,4615.5,88.75961538461539,0,True
2918,11,22757,0,265.27272727272725,7,6,0,0,1,66,4616.0,88.76923076923077,0,True
2916,11,22759,2,265.09090909090907,5,5,0,0,1,66,4616.5,88.77884615384616,0,True
2918,11,22759,0,265.27272727272725,7,5,0,0,1,66,4617.0,88.78846153846153,0,True
2912,11,22761,2,264.72727272727275,2,6,0,0,1,66,4617.5,88.79807692307692,0,True
2918,11,22761,0,265.27272727272725,9,3,0,0,1,66,4618.0,88.8076923076923,0,True
2929,11,22761,0,266.27272727272725,12,1,0,0,1,66,4618.5,88.8173076923077,0,True
2930,11,22761,0,266.3636363636364,4,3,0,0,1,66,4619.0,88.82692307692308,0,True
2926,11,22763,2,266.0,5,7,0,0,1,66,4619.5,88.83653846153847,0,True
2922,11,22764,1,265.6363636363636,5,8,0,0,1,66,4620.0,88.84615384615384,0,True
2923,10,22764,0,292.3,7,6,0,1,1,66,4620.5,88.85576923076923,0,True
2921,10,22764,0,292.1,4,6,0,0,1,66,4621.0,88.86538461538461,0,True
2927,10,22764,0,292.7,8,2,0,0,1,66,4621.5,88.875,0,True
2921,10,22764,0,292.1,4,10,0,0,1,66,4622.0,88.88461538461539,0,True
2915,10,22764,0,291.5,5,11,0,0,1,66,4622.5,88.89423076923077,0,True
2917,11,22766,2,265.1818181818182,10,6,1,0,1,66,4623.0,88.90384615384616,0,True
2912,11,22767,1,264.72727272727275,5,9,0,0,1,66,4623.5,88.91346153846153,0,True
2917,11,22767,0,265.1818181818182,11,6,0,0,1,66,4624.0,88.92307692307692,0,True
2918,11,22767,0,265.27272727272725,4,3,0,0,1,66,4624.5,88.9326923076923,0,True
2913,11,22767,0,264.8181818181818,4,9,0,0,1,66,4625.0,88.9423076923077,0,True
2911,11,22768,1,264.6363636363636,5,6,0,0,1,66,4625.5,88.95192307692308,0,True
2909,11,22768,0,264.45454545454544,3,5,0,0,1,66,4626.0,88.96153846153847,0,True
2904,11,22768,0,264.0,2,7,0,0,1,66,4626.5,88.97115384615384,0,True
2903,11,22769,1,263.90909090909093,4,4,0,0,1,66,4627.0,88.98076923076923,0,True
2906,11,22769,0,264.1818181818182,6,3,0,0,1,66,4627.5,88.99038461538461,0,True
2904,11,22769,0,264.0,7,9,0,0,1,66,4628.0,89.0,0,True
2907,11,22769,0,264.27272727272725,11,8,0,0,1,66,4628.5,89.00961538461539,0,True
2912,11,22769,0,264.72727272727275,9,4,0,0,1,66,4629.0,89.01923076923077,0,True
2914,11,22769,0,264.90909090909093,9,7,0,0,1,66,4629.5,89.02884615384616,0,True
2919,11,22769,0,265.3636363636364,8,3,0,0,1,66,4630.0,89.03846153846153,0,True
2922,11,22769,0,265.6363636363636,9,6,0,0,1,66,4630.5,89.04807692307692,0,True
2924,11,22769,0,265.8181818181818,6,4,0,0,1,66,4631.0,89.0576923076923,0,True
2924,11,22770,1,265.8181818181818,6,5,0,0,1,66,4631.5,89.0673076923077,0,True
2929,11,22770,0,266.27272727272725,9,4,0,0,1,66,4632.0,89.07692307692308,0,True
2923,11,22772,2,265.72727272727275,5,9,0,0,1,66,4632.5,89.08653846153847,0,True
2922,11,22774,2,265.6363636363636,6,5,0,0,1,66,4633.0,89.09615384615384,0,True
2925,11,22774,0,265.90909090909093,8,5,0,0,1,66,4633.5,89.10576923076923,0,True
2933,10,22774,0,293.3,9,1,0,1,1,66,4634.0,89.11538461538461,0,True
2936,10,22776,2,293.6,8,3,0,0,1,66,4634.5,89.125,0,True
2939,10,22776,0,293.9,10,7,0,0,1,66,4635.0,89.13461538461539,0,True
2935,10,22778,2,293.5,4,6,0,0,1,66,4635.5,89.14423076923077,0,True
2930,10,22780,2,293.0,8,11,0,0,1,66,4636.0,89.15384615384616,0,True
2931,10,22780,0,293.1,5,4,0,0,1,66,4636.5,89.16346153846153,0,True
2931,10,22781,1,293.1,6,5,0,0,1,66,4637.0,89.17307692307692,0,True
2931,10,22782,1,293.1,5,4,0,0,1,66,4637.5,89.1826923076923,0,True
2935,10,22783,1,293.5,8,3,0,0,1,66,4638.0,89.1923076923077,0,True
2938,10,22783,0,293.8,7,4,0,0,1,67,4638.5,89.20192307692308,0,True
2943,10,22784,1,294.3,6,0,0,0,1,67,4639.0,89.21153846153847,0,True
2946,10,22785,1,294.6,6,2,0,0,1,67,4639.5,89.22115384615384,0,True
2950,10,22785,0,295.0,8,4,0,0,1,67,4640.0,89.23076923076923,0,True
2946,10,22787,2,294.6,3,5,0,0,1,67,4640.5,89.24038461538461,0,True
2948,10,22787,0,294.8,10,8,0,0,1,67,4641.0,89.25,0,True
2956,10,22787,0,295.6,10,2,0,0,1,67,4641.5,89.25961538461539,0,True
2957,10,22787,0,295.7,5,4,0,0,1,67,4642.0,89.26923076923077,0,True
2955,10,22788,1,295.5,8,9,0,0,1,67,4642.5,89.27884615384616,0,True
2955,10,22788,0,295.5,8,8,0,0,1,67,4643.0,89.28846153846153,0,True
2958,10,22788,0,295.8,8,5,0,0,1,67,4643.5,89.29807692307692,0,True
2964,10,22788,0,296.4,11,5,0,0,1,67,4644.0,89.3076923076923,0,True
2962,10,22789,1,296.2,6,7,0,0,1,67,4644.5,89.3173076923077,0,True
2962,10,22790,1,296.2,7,6,0,0,1,67,4645.0,89.32692307692308,0,True
2967,10,22790,0,296.7,8,3,0,0,1,67,4645.5,89.33653846153847,0,True
2970,10,22791,1,297.0,6,2,0,0,1,67,4646.0,89.34615384615384,0,True
2973,10,22792,1,297.3,9,5,0,0,1,67,4646.5,89.35576923076923,0,True
2974,10,22792,0,297.4,4,3,0,0,1,67,4647.0,89.36538461538461,0,True
2978,10,22792,0,297.8,7,3,0,0,1,67,4647.5,89.375,0,True
2983,10,22792,0,298.3,8,3,0,0,1,67,4648.0,89.38461538461539,0,True
2987,10,22792,0,298.7,9,5,0,0,1,67,4648.5,89.39423076923077,0,True
2986,10,22792,0,298.6,4,5,0,0,1,67,4649.0,89.40384615384616,0,True
2983,10,22792,0,298.3,5,8,0,0,1,67,4649.5,89.41346153846153,0,True
2983,10,22793,1,298.3,7,6,0,0,1,67,4650.0,89.42307692307692,0,True
2982,10,22794,1,298.2,7,7,0,0,1,67,4650.5,89.4326923076923,0,True
2980,10,22794,0,298.0,3,5,0,0,1,67,4651.0,89.4423076923077,0,True
2979,10,22796,2,297.9,4,3,0,0,1,67,4651.5,89.45192307692308,0,True
2983,10,22796,0,298.3,11,7,0,0,1,67,4652.0,89.46153846153847,0,True
2980,10,22796,0,298.0,4,7,0,0,1,67,4652.5,89.47115384615384,0,True
2979,10,22798,2,297.9,7,6,0,0,1,67,4653.0,89.48076923076923,0,True
2981,10,22798,0,298.1,8,6,0,0,1,67,4653.5,89.49038461538461,0,True
2979,10,22798,0,297.9,7,9,0,0,1,67,4654.0,89.5,0,True
2971,10,22798,0,297.1,2,10,0,0,1,67,4654.5,89.50961538461539,0,True
2971,10,22798,0,297.1,4,4,0,0,1,67,4655.0,89.51923076923077,0,True
2971,10,22798,0,297.1,3,3,0,0,1,67,4655.5,89.52884615384616,0,True
2970,10,22798,0,297.0,5,6,0,0,1,67,4656.0,89.53846153846153,0,True
2971,10,22799,1,297.1,8,6,0,0,1,67,4656.5,89.54807692307692,0,True
2969,10,22800,1,296.9,4,5,0,0,1,67,4657.0,89.5576923076923,0,True
2971,10,22800,0,297.1,3,1,0,0,1,67,4657.5,89.5673076923077,0,True
2972,10,22800,0,297.2,7,6,0,0,1,67,4658.0,89.57692307692308,0,True
2975,10,22800,0,297.5,6,3,0,0,1,67,4658.5,89.58653846153847,0,True
2975,10,22802,2,297.5,6,4,0,0,1,67,4659.0,89.59615384615384,0,True
2982,10,22803,1,298.2,12,4,0,0,1,67,4659.5,89.60576923076923,0,True
2977,10,22803,0,297.7,2,7,0,0,1,67,4660.0,89.61538461538461,0,True
2979,10,22803,0,297.9,10,8,0,0,1,67,4660.5,89.625,0,True
2987,10,22804,1,298.7,11,2,0,0,1,67,4661.0,89.63461538461539,0,True
2993,10,22804,0,299.3,9,3,0,0,1,67,4661.5,89.64423076923077,0,True
2991,10,22804,0,299.1,2,4,0,0,1,67,4662.0,89.65384615384616,0,True
2993,10,22804,0,299.3,6,4,0,0,1,67,4662.5,89.66346153846153,0,True
2995,10,22805,1,299.5,8,5,0,0,1,67,4663.0,89.67307692307692,0,True
2990,10,22807,2,299.0,2,5,0,0,1,67,4663.5,89.6826923076923,0,True
2988,10,22807,0,298.8,2,4,0,0,1,67,4664.0,89.6923076923077,0,True
2985,10,22807,0,298.5,3,6,0,0,1,67,4664.5,89.70192307692308,0,True
2987,10,22807,0,298.7,6,4,0,0,1,67,4665.0,89.71153846153847,0,True
2979,10,22807,0,297.9,5,13,0,0,1,67,4665.5,89.72115384615384,0,True
2976,10,22807,0,297.6,2,5,0,0,1,67,4666.0,89.73076923076923,0,True
2984,10,22807,0,298.4,11,3,0,0,1,67,4666.5,89.74038461538461,0,True
2984,10,22807,0,298.4,5,5,0,0,1,67,4667.0,89.75,0,True
2984,10,22807,0,298.4,4,4,0,0,1,67,4667.5,89.75961538461539,0,True
2985,10,22808,1,298.5,9,7,0,0,1,67,4668.0,89.76923076923077,0,True
2987,10,22808,0,298.7,5,3,0,0,1,67,4668.5,89.77884615384616,0,True
2989,10,22809,1,298.9,6,3,0,0,1,67,4669.0,89.78846153846153,0,True
2987,10,22809,0,298.7,3,5,0,0,1,67,4669.5,89.79807692307692,0,True
2989,10,22809,0,298.9,6,4,0,0,1,67,4670.0,89.8076923076923,0,True
2990,10,22809,0,299.0,5,4,0,0,1,67,4670.5,89.8173076923077,0,True
2987,10,22809,0,298.7,4,7,0,0,1,67,4671.0,89.82692307692308,0,True
2996,10,22809,0,299.6,11,2,0,0,1,67,4671.5,89.83653846153847,0,True
3003,10,22809,0,300.3,8,1,0,0,1,67,4672.0,89.84615384615384,0,True
3003,10,22809,0,300.3,5,5,0,0,1,67,4672.5,89.85576923076923,0,True
2993,10,22811,2,299.3,3,11,0,0,1,67,4673.0,89.86538461538461,0,True
2997,10,22812,1,299.7,9,4,0,0,1,67,4673.5,89.875,0,True
2996,10,22812,0,299.6,7,8,0,0,1,67,4674.0,89.88461538461539,0,True
2994,10,22812,0,299.4,4,6,0,0,1,67,4674.5,89.89423076923077,0,True
2991,10,22812,0,299.1,2,5,0,0,1,67,4675.0,89.90384615384616,0,True
2993,9,22814,2,332.55555555555554,9,5,0,1,1,67,4675.5,89.91346153846153,0,True
2993,9,22816,2,332.55555555555554,6,4,0,0,1,67,4676.0,89.92307692307692,0,True
2996,9,22816,0,332.8888888888889,8,5,0,0,1,67,4676.5,89.9326923076923,0,True
3000,9,22817,1,333.3333333333333,8,3,0,0,1,67,4677.0,89.9423076923077,0,True
3002,9,22819,2,333.55555555555554,8,4,0,0,1,67,4677.5,89.95192307692308,0,True
3002,9,22819,0,333.55555555555554,5,5,0,0,1,67,4678.0,89.96153846153847,0,True
3001,9,22819,0,333.44444444444446,3,4,0,0,1,67,4678.5,89.97115384615384,0,True
3002,9,22819,0,333.55555555555554,4,3,0,0,1,67,4679.0,89.98076923076923,0,True
3006,9,22819,0,334.0,9,5,0,0,1,67,4679.5,89.99038461538461,0,True
3009,9,22820,1,334.3333333333333,8,4,0,0,1,67,4680.0,90.0,0,True
3010,9,22821,1,334.44444444444446,9,7,0,0,1,67,4680.5,90.00961538461539,0,True
3013,9,22821,0,334.77777777777777,8,5,0,0,1,67,4681.0,90.01923076923077,0,True
3006,9,22822,1,334.0,2,8,0,0,1,67,4681.5,90.02884615384616,0,True
3004,9,22822,0,333.77777777777777,4,6,0,0,1,67,4682.0,90.03846153846153,0,True
3004,9,22823,1,333.77777777777777,4,3,0,0,1,67,4682.5,90.04807692307692,0,True
3009,9,22825,2,334.3333333333333,12,5,0,0,1,67,4683.0,90.0576923076923,0,True
3014,9,22827,2,334.8888888888889,9,2,0,0,1,67,4683.5,90.0673076923077,0,True
3010,9,22828,1,334.44444444444446,4,7,0,0,1,67,4684.0,90.07692307692308,0,True
3008,9,22830,2,334.22222222222223,4,4,0,0,1,67,4684.5,90.08653846153847,0,True
3011,9,22830,0,334.55555555555554,7,4,0,0,1,67,4685.0,90.09615384615384,0,True
3012,9,22832,2,334.6666666666667,11,8,0,0,1,67,4685.5,90.10576923076923,0,True
3008,9,22833,1,334.22222222222223,5,8,0,0,1,67,4686.0,90.11538461538461,0,True
3007,9,22834,1,334.1111111111111,6,6,0,0,1,67,4686.5,90.125,0,True
3014,8,22834,0,376.75,8,1,0,1,1,67,4687.0,90.13461538461539,0,True
3014,8,22834,0,376.75,4,4,0,0,1,67,4687.5,90.14423076923077,0,True
3013,8,22834,0,376.625,5,6,0,0,1,67,4688.0,90.15384615384616,0,True
3021,8,22834,0,377.625,13,5,0,0,1,67,4688.5,90.16346153846153,0,True
3026,8,22835,1,378.25,10,4,0,0,1,67,4689.0,90.17307692307692,0,True
3033,8,22835,0,379.125,8,1,0,0,1,67,4689.5,90.1826923076923,0,True
3031,8,22835,0,378.875,4,6,0,0,1,67,4690.0,90.1923076923077,0,True
3034,8,22836,1,379.25,8,4,0,0,1,68,4690.5,90.20192307692308,0,True
3032,8,22836,0,379.0,4,6,0,0,1,68,4691.0,90.21153846153847,0,True
3026,8,22837,1,378.25,3,8,0,0,1,68,4691.5,90.22115384615384,0,True
3026,8,22838,1,378.25,3,2,0,0,1,68,4692.0,90.23076923076923,0,True
3026,8,22839,1,378.25,8,7,0,0,1,68,4692.5,90.24038461538461,0,True
3030,8,22841,2,378.75,11,5,0,0,1,68,4693.0,90.25,0,True
3038,8,22841,0,379.75,13,5,0,0,1,68,4693.5,90.25961538461539,0,True
3039,8,22841,0,379.875,5,4,0,0,1,68,4694.0,90.26923076923077,0,True
3045,8,22842,1,380.625,10,3,0,0,1,68,4694.5,90.27884615384616,0,True
3042,8,22843,1,380.25,9,11,0,0,1,68,4695.0,90.28846153846153,0,True
3044,8,22843,0,380.5,8,6,0,0,1,68,4695.5,90.29807692307692,0,True
3044,8,22844,1,380.5,6,5,0,0,1,68,4696.0,90.3076923076923,0,True
3047,8,22844,0,380.875,7,4,0,0,1,68,4696.5,90.3173076923077,0,True
3053,8,22844,0,381.625,7,1,0,0,1,68,4697.0,90.32692307692308,0,True
3059,8,22844,0,382.375,9,3,0,0,1,68,4697.5,90.33653846153847,0,True
3069,8,22844,0,383.625,12,2,0,0,1,68,4698.0,90.34615384615384,0,True
3076,8,22844,0,384.5,8,1,0,0,1,68,4698.5,90.35576923076923,0,True
3079,8,22846,2,384.875,11,6,0,0,1,68,4699.0,90.36538461538461,0,True
3074,8,22847,1,384.25,5,9,0,0,1,68,4699.5,90.375,0,True
3076,8,22847,0,384.5,5,3,0,0,1,68,4700.0,90.38461538461539,0,True
3078,8,22847,0,384.75,5,3,0,0,1,68,4700.5,90.39423076923077,0,True
3076,8,22848,1,384.5,5,6,0,0,1,68,4701.0,90.40384615384616,0,True
3086,9,22848,0,342.8888888888889,12,2,1,0,1,68,4701.5,90.41346153846153,0,True
3091,9,22848,0,343.44444444444446,7,2,0,0,1,68,4702.0,90.42307692307692,0,True
3094,9,22848,0,343.77777777777777,7,4,0,0,1,68,4702.5,90.4326923076923,0,True
3096,9,22848,0,344.0,8,6,0,0,1,68,4703.0,90.4423076923077,0,True
3096,10,22849,1,309.6,6,5,1,0,1,68,4703.5,90.45192307692308,0,True
3095,10,22849,0,309.5,4,5,0,0,1,68,4704.0,90.46153846153847,0,True
3094,10,22849,0,309.4,3,4,0,0,1,68,4704.5,90.47115384615384,0,True
3092,10,22849,0,309.2,5,7,0,0,1,68,4705.0,90.48076923076923,0,True
3093,10,22851,2,309.3,7,4,0,0,1,68,4705.5,90.49038461538461,0,True
3099,10,22853,2,309.9,14,6,0,0,1,68,4706.0,90.5,0,True
3104,10,22854,1,310.4,9,3,0,0,1,68,4706.5,90.50961538461539,0,True
3109,10,22854,0,310.9,12,7,0,0,1,68,4707.0,90.51923076923077,0,True
3109,10,22855,1,310.9,5,4,0,0,1,68,4707.5,90.52884615384616,0,True
3115,10,22855,0,311.5,13,7,0,0,1,68,4708.0,90.53846153846153,0,True
3122,10,22855,0,312.2,10,3,0,0,1,68,4708.5,90.54807692307692,0,True
3123,10,22855,0,312.3,8,7,0,0,1,68,4709.0,90.5576923076923,0,True
3127,10,22855,0,312.7,10,6,0,0,1,68,4709.5,90.5673076923077,0,True
3129,10,22857,2,312.9,7,3,0,0,1,68,4710.0,90.57692307692308,0,True
3125,10,22857,0,312.5,5,9,0,0,1,68,4710.5,90.58653846153847,0,True
3121,10,22858,1,312.1,6,9,0,0,1,68,4711.0,90.59615384615384,0,True
3130,10,22859,1,313.0,13,3,0,0,1,68,4711.5,90.60576923076923,0,True
3127,10,22860,1,312.7,5,7,0,0,1,68,4712.0,90.61538461538461,0,True
3126,10,22861,1,312.6,9,9,0,0,1,68,4712.5,90.625,0,True
3120,10,22863,2,312.0,4,8,0,0,1,68,4713.0,90.63461538461539,0,True
3123,10,22863,0,312.3,8,5,0,0,1,68,4713.5,90.64423076923077,0,True
3123,10,22863,0,312.3,9,9,0,0,1,68,4714.0,90.65384615384616,0,True
3123,10,22864,1,312.3,6,5,0,0,1,68,4714.5,90.66346153846153,0,True
3127,10,22864,0,312.7,6,2,0,0,1,68,4715.0,90.67307692307692,0,True
3128,10,22864,0,312.8,7,6,0,0,1,68,4715.5,90.6826923076923,0,True
3132,10,22864,0,313.2,10,6,0,0,1,68,4716.0,90.6923076923077,0,True
3132,10,22864,0,313.2,4,4,0,0,1,68,4716.5,90.70192307692308,0,True
3136,10,22866,2,313.6,9,3,0,0,1,68,4717.0,90.71153846153847,0,True
3138,10,22866,0,313.8,6,4,0,0,1,68,4717.5,90.72115384615384,0,True
3141,10,22866,0,314.1,7,4,0,0,1,68,4718.0,90.73076923076923,0,True
3140,10,22866,0,314.0,5,6,0,0,1,68,4718.5,90.74038461538461,0,True
3138,10,22867,1,313.8,4,5,0,0,1,68,4719.0,90.75,0,True
3133,10,22867,0,313.3,3,8,0,0,1,68,4719.5,90.75961538461539,0,True
3134,10,22867,0,313.4,7,6,0,0,1,68,4720.0,90.76923076923077,0,True
3137,10,22868,1,313.7,8,4,0,0,1,68,4720.5,90.77884615384616,0,True
3136,10,22868,0,313.6,5,6,0,0,1,68,4721.0,90.78846153846153,0,True
3137,10,22868,0,313.7,10,9,0,0,1,68,4721.5,90.79807692307692,0,True
3140,10,22868,0,314.0,6,3,0,0,1,68,4722.0,90.8076923076923,0,True
3144,10,22869,1,314.4,11,6,0,0,1,68,4722.5,90.8173076923077,0,True
3144,10,22869,0,314.4,6,6,0,0,1,68,4723.0,90.82692307692308,0,True
3147,10,22870,1,314.7,8,4,0,0,1,68,4723.5,90.83653846153847,0,True
3149,10,22871,1,314.9,8,5,0,0,1,68,4724.0,90.84615384615384,0,True
3150,10,22873,2,315.0,7,4,0,0,1,68,4724.5,90.85576923076923,0,True
3153,10,22873,0,315.3,10,7,0,0,1,68,4725.0,90.86538461538461,0,True
